100,-48.67787576483203,14.637777759242828,36.80980091268774,23.212597305589888,35,29.527
200,-90.04688964698397,24.30422372536428,38.17632205034154,21.434944967267967,33,27.78
300,8.945517601634384,27.254151990022102,52.05916114364991,43.94809990471402,37,25.526
400,-111.8341174646224,14.285856460119044,35.64113107897644,14.519659884001788,34,27.609
500,-30.761383209297595,19.218759380574546,45.87907211567375,31.815216748846478,36,27.285
600,-68.56944622143041,17.780912469876046,36.18956857196803,19.91262359031275,32,28.341
700,28.86186708175228,52.42469465529027,57.90943001327735,48.29742439926696,43,25.766
800,60.93483169322137,48.84212219632758,58.30165198563356,56.045342583804604,42,25.355
900,-69.2545487244822,7.392790239291596,32.78914026594239,15.58004960395932,32,26.912
1000,17.840979278263642,35.28233376408354,58.065862751577285,45.78850738334617,40,26.866
1100,48.670003887381554,35.31242576087825,54.41607712095811,50.510074044833466,40,26.862
1200,-50.37479737838519,6.852633682682226,40.55585264846085,23.39767387790227,35,27.203
1300,-2.150743983729912,35.31167094056743,48.22466793844039,26.237967443682383,36,35.756
1400,-177.0999118721376,-2.2107892287126942,-10.447820460681564,-29.725006667463862,24,57.664
1500,-335.68605532955553,-26.120266577723132,-27.349120823870372,-70.57210765028655,14,58.774
1600,-333.5267508832833,-38.699898622420676,-22.92655595615765,-48.71847534381645,12,59.784
1700,-200.89033350830704,-33.11456988607112,-25.26066755898089,-45.98577982320812,13,58.225
1800,-115.09213518542188,-18.4234422328649,6.304092251682729,-12.870918166136214,24,58.1
1900,-163.04237439780547,-16.138548935725765,-0.9339622426717452,-35.34175464480787,20,57.338
2000,-102.42655955610819,2.8434572388926096,22.557575448404332,-11.100397211177048,29,57.4
2100,-42.44532228555,-8.606140009097196,-0.6925687631445138,-11.981532611330012,21,57.564
2200,-106.04016831199723,-29.54678829715632,-11.821511476341877,-26.898589188196805,18,59.47
2300,-97.56263054364469,-37.4940078423923,-21.354804689689285,-23.16727876887689,13,60.942
2400,-99.4382208866409,-21.130832774541126,-11.400181792634472,-19.368150649982734,16,58.735
2500,-159.13815900549017,-36.21273234309315,-28.8454124497195,-43.52558355039419,13,60.061
2600,-65.01952776457497,-11.426021864740251,-0.00825689802139607,-18.806055468257146,22,57.643
2700,-106.69962759334545,-25.73725502076967,-23.181446129041884,-26.671469266307703,16,59.214
2800,-137.37461888876973,-29.40409470054809,-26.55047213972578,-32.975802135641246,14,60.6
2900,-98.61974615876976,-23.44418941518341,-23.649302495056446,-25.163542055956032,17,58.114
3000,-128.430143579708,-31.361436675184677,-15.846709407847111,-34.82632196047134,17,59.193
3100,-188.33766200487537,-56.21337294187902,-52.289366538846316,-51.26520162212586,7,64.058
3200,-177.4250744021687,-42.85262680828178,-49.00521115668196,-32.96861660912109,13,63.282
3300,-154.79986586048085,-29.39982667542754,-55.45835239905302,-20.06057761114783,16,60.681
3400,-133.484326503497,-24.084382687021474,-40.07421137029862,-39.118159880610186,15,63.327
3500,-155.26323936678992,-38.9757988769596,-41.24164996868583,-35.4903978983872,10,62.551
3600,-156.67643772161145,-37.04421017946539,-30.149277565031397,-14.80442022645031,15,61.88
3700,-195.1098312335407,-49.373394866979034,-52.60810348938071,-28.471954561411877,9,60.901
3800,-227.91576501650508,-37.469094415821445,-55.53478145746603,-42.70870916519427,10,61.398
3900,-108.20179810597847,-28.87683715779342,-26.840469067109613,-14.565909351246539,18,60.438
4000,-216.94895348328996,-38.98142711638372,-51.724757962396716,-55.854376953354794,7,63.844
