100,35.29611747517042,47.284169556786054,58.25835209557297,46.02437563599291,41,41.802
200,29.850202667468825,42.25668479285057,55.038458323265175,46.928818907104116,42,41.355
300,19.583710609985292,39.844409326796416,51.200616737096354,49.78163783041677,39,41.285
400,-50.813401066822735,28.147246618219388,37.46582856273958,14.452524005719452,32,41.728
500,-22.535934557409963,22.047606047636318,45.97048064482099,36.56929981530715,36,42.162
600,-62.62547534484368,15.856041188512636,31.383378159034415,13.636671735776495,32,43.689
700,-31.54505826730946,38.78709186873388,38.78004425058372,26.165706115931975,39,41.7
800,-1.909421042963902,46.80465917446113,53.490670529245335,34.529428637770486,42,41.48
900,37.762739797369775,48.87930137972898,66.24006910509475,53.94095776745397,44,41.633
1000,-186.5310642465954,0.9584613156774799,31.9383643727817,1.9518821571010583,30,43.265
1100,-0.01749563411912618,38.248061052401106,53.452647329954246,34.96315443044401,40,42.787
1200,-83.54954710622502,5.839209926783967,20.875606581404945,9.80705968968213,30,43.416
1300,-111.35879630564918,12.87602312388035,29.450059740827008,24.06262893946367,35,55.683
1400,-56.40205738888046,10.860062513034777,29.111868528598,14.331807366366979,30,77.133
1500,-230.4984754005304,-57.18164155895007,-25.565409631004577,-37.26491575521525,13,83.817
1600,-204.28077410335672,-30.201816658339418,-19.827071389995133,-44.02998231289708,14,82.728
1700,-241.83479820897085,-49.41988756737371,-7.861992276855542,-42.524021624809485,14,82.049
1800,-268.61065501805865,-40.26997487112658,-11.477909805930171,-66.11907341214837,14,83.872
1900,-200.12110991161512,-56.23897965845844,-19.169091696286237,-35.6692865389391,13,82.7
2000,-213.37062813469126,-54.54151549997384,-7.991372591220122,-34.13719209205662,16,81.231
2100,-128.9083706881461,-38.37209051766179,-18.785611007611852,-32.044930679671,15,82.237
2200,-121.75406434536986,-22.015658356374605,-5.085509021398503,-36.00439385028072,18,80.673
2300,-171.39709988111133,-29.271726589587196,-23.842052613238497,-27.81087869416844,17,81.177
2400,-78.34283105288368,-1.618418820852423,4.561408928222849,-21.90437422515361,22,82.949
2500,-90.29211004984113,10.706700745884355,6.291573624810162,11.673342376612597,25,77.704
