100,25.937439472950878,53.503996791691385,54.859035842173654,51.334132473539015,44,30.781
200,55.194260081277314,58.41688582016464,60.26635176121481,50.38630785558131,43,30.255
300,-33.97409123807768,22.52460239514266,36.87510225019306,30.224915954637563,34,31.585
400,-31.99008105386258,36.122052255321975,43.23918942922658,28.47111631149802,38,30.914
500,-99.2200446822079,15.583401175168003,25.722722139974735,17.008794907910023,31,31.162
600,115.62020951663743,54.45258884216989,68.7278695026161,57.01984700453491,48,30.902
700,-118.89929895491578,9.929469382301525,41.942957355169476,20.22186490899036,35,31.544
800,-84.96354096999454,12.16215015954337,39.99212751424479,18.220659908576465,34,30.35
900,79.54086228995884,56.65951705663069,69.97128175459866,54.72842666680714,49,28.272
1000,-4.302430422756012,36.066382380847294,40.299709236557426,26.26737673447476,35,30.97
1100,21.15995522435197,41.417372755134785,53.826698225783275,38.501580050851466,43,30.444
1200,20.64094721395984,34.90631996628931,37.59329522808693,37.8220085763162,38,30.348
1300,-98.12931269063107,19.22746570487409,23.672118178722144,14.888614018442267,32,42.361
1400,-184.82235912833576,-16.658299485242257,-26.78369351591913,-11.581887164307732,22,59.884
1500,-120.15411594376637,-40.598121460187706,-24.214112794377158,-13.197346577974113,20,62.089
1600,-225.77188025554497,-66.07418814389706,-64.36806339650138,-42.09924436096203,9,63.9
1700,-229.03320156995923,-67.58262950655089,-40.211997087054286,-42.485268355287864,10,62.967
1800,-262.4477353893825,-105.99176478219137,-46.33008067875875,-40.3380719723156,5,64.567
1900,-213.56759343176773,-53.1561604339245,-87.5728886640412,-44.2206862695089,9,64.603
2000,-315.47333893623,-74.66412740235785,-132.56816178667393,-56.832312484434716,2,66.08
2100,-291.46949427182057,-107.39591874577991,-97.93174170111,-54.66709268700759,5,66.224
2200,-374.2839912688012,-74.78477601444679,-159.13013342241348,-50.82958874214378,4,65.992
2300,-406.9923179387315,-68.60099496208169,-159.2983450467669,-108.00620673162973,2,67.531
2400,-397.8995895764207,-65.95272721960731,-140.02801883406661,-91.81539266776748,3,67.403
